timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-07-26T03:52:28,codecarbon,120ed052-ab07-4ff7-b379-a18760a7a688,0.0548908710479736,2.225494661953336e-09,4.0543985173933465e-08,5.0,0.0,0.062164306640625,7.593863540225559e-08,0,8.025598375146122e-10,7.67411952397702e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:52:30,codecarbon,4c9ae7ad-6fc1-4fbd-9b01-9f25d834146f,0.0540192127227783,5.4205876120233954e-08,1.0034555001460977e-06,5.0,0.0,0.063328742980957,7.470581266615127e-08,0,7.89836526375135e-10,7.54956491925264e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:52:33,codecarbon,697ff21a-7977-40b0-9456-be032f7ef9b0,0.0513720512390136,5.1568514741668495e-08,1.0038243266117748e-06,5.0,0.0,0.0633301734924316,7.106131977505154e-08,0,7.61124154848858e-10,7.18224439299004e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:52:36,codecarbon,d2293a0e-87de-441f-881e-ec4d66adee25,0.0548911094665527,2.2268284910589702e-09,4.056810861904445e-08,5.0,0.0,0.06390380859375,7.595684793260364e-08,0,8.30341414257418e-10,7.678718934686107e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:52:39,codecarbon,1e4b9c82-96ec-403d-ae73-77f1a822fa29,0.0541770458221435,2.1876273433681744e-09,4.0379229065938376e-08,5.0,0.0,0.0638980865478515,7.4627333217197e-08,0,8.08092416188325e-10,7.543542563338533e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:52:43,codecarbon,7bdf9628-4f24-46a4-87ab-da131eaed3ed,0.0501849651336669,5.03633822712426e-08,1.0035551910238535e-06,5.0,0.0,0.0638980865478515,6.940397951338027e-08,0,7.40006936818341e-10,7.014398645019863e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:52:49,codecarbon,aa33b5a1-bf4b-473d-8847-5b25d081fdf6,0.0550930500030517,2.233882928262068e-09,4.054745431843631e-08,5.0,0.0,0.0639781951904296,7.620983653598362e-08,0,8.206092661566792e-10,7.70304458021403e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:52:52,codecarbon,c59d693e-702a-4641-9269-46bc7235cdb4,0.0558478832244873,2.264831780302201e-09,4.055358322532005e-08,5.0,0.0,0.0640125274658203,7.725821601019967e-08,0,8.39431586427963e-10,7.809764759662762e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:52:55,codecarbon,1430f4cb-7638-4590-8cee-42a840cd5651,0.0553619861602783,2.2455588835110366e-09,4.056138587604004e-08,5.0,0.0,0.0638165473937988,7.659859127468534e-08,0,8.34473673971085e-10,7.743306494865642e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:52:57,codecarbon,530d466e-cc23-4fca-97c7-ebd1b4b9c2cd,0.0543470382690429,5.4560252785787497e-08,1.003923203978274e-06,5.0,0.0,0.0639066696166992,7.518033186594645e-08,0,8.08878142114129e-10,7.598921000806059e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:52:59,codecarbon,632b0fd0-aa9c-4534-9c6b-ae6c8cdf1a22,0.0544960498809814,5.4735372977823887e-08,1.004391567780878e-06,5.0,0.0,0.0646877288818359,7.540848520067004e-08,0,8.24624796299152e-10,7.623310999696919e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:02,codecarbon,5861f26a-2d3e-4e76-8730-44d06821c791,0.0556390285491943,2.256828203847097e-09,4.056196275698234e-08,5.0,0.0,0.0647835731506347,7.697641849517826e-08,0,8.45243706445823e-10,7.782166220162408e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:04,codecarbon,9a205768-ed54-4bf6-b5cd-3554188338d4,0.0517759323120117,5.1991450014588624e-08,1.0041625074229112e-06,5.0,0.0,0.06480073928833,7.162756390041778e-08,0,7.83926370597024e-10,7.24114902710148e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:07,codecarbon,58498279-2ce6-4cba-9395-14005dbb0b45,0.0537259578704834,5.3962237479370544e-08,1.0043978668459805e-06,5.0,0.0,0.0653228759765625,7.433460818396677e-08,0,8.217114251844275e-10,7.51563196091512e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:09,codecarbon,03d6c64c-6f80-4fb4-b8dc-cbb01be7018d,0.0526759624481201,5.2903887394627166e-08,1.00432692514601e-06,5.0,0.0,0.0653257369995117,7.288191053602432e-08,0,8.00383885461997e-10,7.36822944214863e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:16,codecarbon,de98f957-f86b-460a-a447-87889c2fe65c,0.0543339252471923,2.203802669727837e-09,4.0560343463160985e-08,5.0,0.0,0.0644173622131347,7.517072889539932e-08,0,8.224666124571436e-10,7.599319550785646e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:20,codecarbon,f3d834b7-69b7-4d78-a542-f4fd0d6c9054,0.0551960468292236,2.2393326984633354e-09,4.057052682399199e-08,5.0,0.0,0.0645589828491211,7.637772295210096e-08,0,8.4064596042784e-10,7.72183689125288e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:22,codecarbon,67f596aa-a14d-4a68-baa1-ebbbbc5bc26b,0.051440954208374,5.164727389869464e-08,1.0040108060492982e-06,5.0,0.0,0.0648565292358398,7.115403811136881e-08,0,7.78098237788071e-10,7.193213634915688e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:25,codecarbon,90a9cd48-c358-4a6c-9033-e15e603b0839,0.0559327602386474,2.268517495495972e-09,4.0557939315294345e-08,5.0,0.0,0.0644302368164062,7.737908098432753e-08,0,8.45660239671512e-10,7.822474122399904e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:27,codecarbon,010bab79-a52f-4915-9071-5d6aee48dc15,0.053865909576416,5.4072072024976294e-08,1.00382732697139e-06,5.0,0.0,0.0608482360839843,7.453329033321805e-08,0,7.7600218067649e-10,7.530929251389456e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:29,codecarbon,05c16459-a4ba-4b3b-b08e-5242b1028215,0.0503599643707275,5.0427010494819094e-08,1.0013313377983746e-06,5.0,0.0,0.0609197616577148,6.953212949964735e-08,0,7.00475646340237e-10,7.02326051459876e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:32,codecarbon,e436a636-2c27-4eaa-b43c-4c2695c144f3,0.0513086318969726,5.147657771808176e-08,1.003273246915769e-06,5.0,0.0,0.0610828399658203,7.096926371256511e-08,0,7.25134223481897e-10,7.169439793604702e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:34,codecarbon,08913b3c-d933-4a8f-8746-5ceb969af3d6,0.0533559322357177,5.3551070299332527e-08,1.0036572889918344e-06,5.0,0.0,0.0613346099853515,7.382200823889839e-08,0,7.61655130645522e-10,7.45836633695439e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:37,codecarbon,bd65e74e-5225-4085-8d65-51832bdbf9f0,0.0529589653015136,2.1455644651684083e-09,4.0513715722219446e-08,5.0,0.0,0.0622773170471191,7.322794861263698e-08,0,7.57032944894338e-10,7.398498155753132e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:39,codecarbon,0d65b27b-5e83-4e55-8ce8-9bb6545374a4,0.0573689937591552,2.326657672311209e-09,4.0556013272237465e-08,5.0,0.0,0.0625061988830566,7.938345273335775e-08,0,8.461221739253233e-10,8.02295749072831e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:45,codecarbon,fbca754e-406c-4555-aab6-18fd8118e55a,0.0526888370513916,5.2831232444016735e-08,1.0027025723207031e-06,5.0,0.0,0.0619754791259765,7.281932565901016e-08,0,7.61778023464406e-10,7.358110368247455e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:48,codecarbon,17449276-83b3-4b9c-b089-0e0443380def,0.0645892620086669,2.620192672461883e-09,4.0567001247208695e-08,5.0,0.0,0.0603861808776855,8.94099473953247e-08,0,9.41524068878152e-10,9.035147146420284e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:51,codecarbon,07fcee14-3b32-45a3-a121-066ed6c9dccf,0.053605318069458,5.3784208765794746e-08,1.0033371818838002e-06,5.0,0.0,0.0604219436645507,7.415579424964058e-08,0,7.52574504948218e-10,7.49083687545888e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:53:53,codecarbon,c1340a52-5baa-4f2a-935a-fa79852dc19c,0.0564899444580078,2.2892791819256474e-09,4.052542808972664e-08,5.0,0.0,0.0601387023925781,7.81608952416314e-08,0,7.797662040805639e-10,7.894066144571197e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:56,codecarbon,20f32802-afbd-4914-bbb7-81c3e24afb01,0.0549938678741455,2.229240647203785e-09,4.053616763791637e-08,5.0,0.0,0.059816837310791,7.610122362772623e-08,0,7.691435172318961e-10,7.687036714495814e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:53:59,codecarbon,065d2f91-4b5d-4f8f-b32e-1047793d7fff,0.0549290180206298,2.225798187378574e-09,4.052135405993647e-08,5.0,0.0,0.0592989921569824,7.599426640404595e-08,0,7.573952296979771e-10,7.675166163374392e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:54:01,codecarbon,587c02d6-0c3b-408f-9d9f-deae299e8e55,0.0556893348693847,2.2574924427272616e-09,4.0537249152320536e-08,5.0,0.0,0.0595221519470214,7.707112365298802e-08,0,7.734433376072047e-10,7.784456699059523e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:54:04,codecarbon,5bbfa71c-94e6-4392-9c61-fe54cea16afa,0.0563879013061523,2.2857167818320553e-09,4.053558882111944e-08,5.0,0.0,0.0609683990478515,7.801254590352376e-08,0,8.05274159650556e-10,7.881782006317433e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:54:06,codecarbon,a0744a02-0f0f-4116-a02b-96501169eafb,0.0530340671539306,5.322117947701069e-08,1.0035281533761484e-06,5.0,0.0,0.0610198974609375,7.337530453999839e-08,0,7.489008597379624e-10,7.412420539973634e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:54:12,codecarbon,1553e90f-cd34-4c75-bc9a-d26b4b7672ba,0.0569291114807128,2.3095625257808982e-09,4.056909489204586e-08,5.0,0.0,0.0628981590270996,7.879998948838976e-08,0,8.40097607503291e-10,7.964008709589305e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
2023-07-26T03:54:15,codecarbon,bf652caf-af15-4be1-93c2-5059017cfbc4,0.0538728237152099,5.407137221410999e-08,1.0036855038441946e-06,5.0,0.0,0.0629253387451171,7.451507780287e-08,0,7.932400440798423e-10,7.530831784694987e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:54:17,codecarbon,1cbb3912-c97e-4e1d-a076-b2fb788237db,0.0520792007446289,5.224119303183361e-08,1.0031104987190382e-06,5.0,0.0,0.0630726814270019,7.200870249006483e-08,0,7.506192812911649e-10,7.2759321771356e-08,India,IND,west bengal,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,88.3832,22.518,8.0,process,N,1.0
2023-07-26T03:54:20,codecarbon,fae22f64-af45-4eb6-b83b-9cef52c3a583,0.05578875541687012,2.2622589166371023e-09,4.055044604836285e-08,5.0,0.0,0.06308841705322266,7.718569702572292e-08,0,8.232311341771493e-10,7.800892815990007e-08,Canada,CAN,quebec,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.5,8,Apple M1,,,-71.2,46.8,8.0,process,N,1.0
